# integrationTime=3.228138e+02s
1472	46
1476	43
1480	60
1484	38
1488	47
1492	55
1496	50
1500	45
1504	24
1508	44
1512	33
1516	40
1520	59
1524	224
1528	292
1532	261
1536	185
1540	83
1544	48
1548	34
1552	32
1556	46
1560	49
1564	38
1568	51
1572	42
1576	36
1580	32
1584	44
1588	36
1592	38
1596	50
1600	41
1604	37
1608	51
1612	39
1616	88
1620	168
1624	164
1628	119
1632	78
1636	48
1640	47
1644	54
1648	39
1652	36
1656	38
1660	38
1664	31
1668	37
1672	37
1676	44
1680	31
1684	40
1688	26
1692	41
1696	37
1700	39
1704	38
1708	39
1712	53
1716	46
1720	32
1724	51
1728	32
1732	52
1736	34
1740	37
1744	48
1748	35
1752	47
1756	29
1760	38
1764	53
1768	37
1772	43
1776	47
1780	44
1784	45
1788	52
1792	40
1796	30
1800	37
1804	61
1808	80
1812	79
1816	73
1820	46
1824	44
1828	37
1832	39
1836	46
1840	32
1844	30
1848	43
1852	46
1856	40
1860	40
1864	39
1868	32
1872	38
1876	41
1880	44
1884	38
1888	38
1892	36
1896	91
1900	141
1904	172
1908	146
1912	73
1916	51
1920	50
1924	53
1928	42
1932	39
1936	38
1940	35
1944	46
1948	45
1952	39
1956	38
1960	34
1964	52
1968	39
1972	43
1976	42
1980	40
1984	42
1988	56
1992	210
1996	217
2000	181
2004	111
2008	56
2012	44
2016	44
2020	37
2024	44
2028	44
2032	47
2036	40
2040	29
2044	42
2048	51
2052	51
2056	40
2060	44
2064	29
2068	30
2072	52
2076	37
2080	40
2084	158
2088	191
2092	191
2096	136
2100	55
2104	36
2108	46
2112	34
2116	47
2120	42
2124	35
2128	50
2132	48
2136	36
2140	33
2144	42
2148	44
2152	44
2156	38
2160	41
2164	38
2168	37
2172	32
2176	68
2180	115
2184	125
2188	92
2192	70
2196	47
2200	41
2204	36
2208	36
2212	32
2216	46
2220	51
2224	39
2228	45
2232	40
2236	47
2240	32
2244	48
2248	34
2252	30
2256	52
2260	38
2264	48
2268	58
2272	47
2276	64
2280	59
2284	50
2288	39
2292	47
2296	32
2300	38
2304	41
2308	55
2312	33
2316	46
2320	34
2324	35
2328	34
2332	45
2336	40
2340	44
2344	28
2348	40
2352	39
2356	31
2360	40
2364	42
2368	36
2372	38
2376	37
2380	37
2384	45
2388	38
2392	40
2396	41
2400	43
2404	43
2408	39
2412	37
2416	51
2420	39
2424	26
2428	40
2432	44
2436	31
2440	46
2444	45
2448	36
2452	37
2456	38
2460	53
2464	46
2468	44
2472	38
2476	43
2480	40
2484	40
2488	44
2492	40
2496	26
2500	47
2504	29
2508	38
2512	38
2516	40
2520	48
2524	46
2528	40
2532	37
2536	37
2540	31
2544	42
2548	42
2552	77
2556	80
2560	77
2564	57
2568	51
2572	20
2576	33
2580	44
2584	43
2588	41
2592	41
2596	56
2600	29
2604	40
2608	45
2612	38
2616	32
2620	43
2624	39
2628	44
2632	34
2636	43
2640	41
2644	87
2648	100
2652	98
2656	80
2660	43
2664	41
2668	58
2672	56
2676	41
2680	39
2684	40
2688	47
2692	33
2696	49
2700	35
2704	39
2708	49
2712	29
2716	46
2720	44
2724	46
2728	33
2732	38
2736	67
2740	118
2744	134
2748	88
2752	65
2756	44
2760	58
2764	38
2768	42
2772	34
2776	40
2780	36
2784	49
2788	41
2792	37
2796	36
2800	28
2804	41
2808	36
2812	35
2816	49
2820	37
2824	46
2828	59
2832	145
2836	146
2840	131
2844	76
2848	52
2852	37
2856	40
2860	28
2864	33
2868	41
2872	42
2876	51
2880	33
2884	36
2888	32
2892	42
2896	47
2900	38
2904	47
2908	33
2912	47
2916	23
2920	35
2924	114
2928	132
2932	143
2936	106
2940	66
2944	40
2948	42
2952	35
2956	36
2960	33
2964	40
2968	42
2972	42
2976	42
2980	41
2984	44
2988	51
2992	44
2996	41
3000	34
3004	42
3008	30
3012	42
3016	87
3020	146
3024	157
3028	123
3032	67
3036	45
3040	44
3044	47
3048	51
3052	32
3056	47
3060	29
3064	51
3068	33
3072	32
3076	46
3080	39
3084	51
3088	37
3092	33
3096	45
3100	41
3104	53
3108	50
3112	120
3116	138
3120	158
3124	81
3128	49
3132	39
3136	53
3140	44
3144	55
3148	40
3152	33
3156	55
3160	40
3164	39
3168	34
3172	54
3176	30
3180	41
3184	43
3188	30
3192	42
3196	46
3200	40
3204	113
3208	146
3212	152
3216	106
3220	57
3224	56
3228	42
3232	45
3236	48
3240	41
3244	48
3248	37
3252	39
3256	48
3260	32
3264	38
3268	39
3272	42
3276	45
3280	45
3284	41
3288	41
3292	53
3296	92
3300	144
3304	144
3308	130
3312	77
3316	51
3320	30
3324	46
3328	45
3332	38
3336	37
3340	41
3344	36
3348	34
3352	42
3356	40
3360	43
3364	33
3368	43
3372	46
3376	34
3380	35
3384	45
3388	56
3392	126
3396	144
3400	142
3404	86
3408	43
3412	48
3416	38
3420	44
3424	45
3428	43
3432	37
3436	37
3440	42
3444	35
3448	40
3452	42
3456	36
3460	42
3464	42
3468	30
3472	40
3476	45
3480	47
3484	95
3488	132
3492	137
3496	100
3500	55
3504	44
3508	49
3512	48
3516	39
3520	43
3524	35
3528	40
3532	36
3536	35
3540	46
3544	32
3548	39
3552	37
3556	32
3560	46
3564	40
3568	43
3572	26
3576	70
3580	129
3584	106
3588	120
3592	61
3596	47
3600	43
3604	36
3608	35
3612	36
3616	37
3620	49
3624	34
3628	35
3632	34
3636	53
3640	46
3644	40
3648	33
3652	41
3656	42
3660	51
3664	40
3668	42
3672	106
3676	92
3680	104
3684	60
3688	49
3692	53
3696	43
3700	38
3704	38
3708	51
3712	44
3716	51
3720	35
3724	44
3728	30
3732	53
3736	36
3740	47
3744	42
3748	52
3752	50
3756	35
3760	43
3764	55
3768	65
3772	70
3776	60
3780	42
3784	51
3788	43
3792	37
3796	45
3800	34
3804	29
3808	48
3812	49
3816	42
3820	49
3824	39
3828	33
3832	38
3836	37
3840	43
3844	33
3848	52
3852	37
3856	29
3860	54
3864	39
3868	58
3872	38
3876	45
3880	46
3884	37
3888	50
3892	31
3896	40
3900	44
3904	56
3908	33
3912	49
3916	38
3920	35
3924	41
3928	49
3932	48
3936	39
3940	42
3944	37
3948	39
3952	43
3956	36
3960	45
3964	38
3968	39
3972	36
3976	34
3980	53
3984	35
3988	35
3992	40
3996	44
4000	42
4004	39
4008	33
4012	33
4016	34
4020	49
4024	29
4028	40
4032	49
4036	40
4040	34
4044	45
4048	54
4052	56
4056	50
4060	50
4064	32
4068	45
4072	52
4076	34
4080	45
4084	45
4088	35
4092	41
4096	44
4100	44
4104	36
4108	45
4112	47
4116	34
4120	50
4124	33
4128	33
4132	35
4136	61
4140	107
4144	106
4148	107
4152	62
4156	48
4160	36
4164	28
4168	48
4172	44
4176	32
4180	44
4184	24
4188	31
4192	45
4196	37
4200	54
4204	43
4208	48
4212	46
4216	41
4220	45
4224	42
4228	43
4232	135
4236	165
4240	149
4244	114
4248	64
4252	53
4256	47
4260	44
4264	44
4268	39
4272	47
4276	35
4280	37
4284	43
4288	34
4292	48
4296	44
4300	50
4304	40
4308	40
4312	37
4316	43
4320	49
4324	141
4328	200
4332	211
4336	136
4340	81
4344	50
4348	38
4352	38
4356	54
4360	39
4364	33
4368	37
4372	50
4376	42
4380	33
4384	31
4388	40
4392	31
4396	39
4400	28
4404	38
4408	33
4412	44
4416	76
4420	143
4424	155
4428	149
4432	80
4436	58
4440	50
4444	42
4448	39
4452	48
4456	45
4460	42
4464	41
4468	39
4472	46
4476	42
4480	31
4484	36
4488	38
4492	46
4496	51
4500	44
4504	43
4508	36
4512	66
4516	74
4520	59
4524	49
4528	61
4532	48
4536	33
4540	43
4544	39
4548	29
4552	42
4556	44
4560	41
4564	41
4568	37
4572	42
4576	46
4580	30
4584	42
4588	41
4592	41
4596	34
4600	44
4604	50
4608	32
4612	40
4616	50
4620	53
4624	53
4628	43
4632	48
4636	33
4640	45
4644	55
4648	45
4652	40
4656	24
4660	43
4664	27
4668	40
4672	48
4676	38
4680	45
4684	50
4688	41
4692	40
4696	74
4700	127
4704	132
4708	112
4712	75
4716	51
4720	43
4724	47
4728	42
4732	37
4736	33
4740	32
4744	38
4748	36
4752	41
4756	46
4760	25
4764	46
4768	50
4772	44
4776	50
4780	32
4784	45
4788	64
4792	174
4796	231
4800	232
4804	107
4808	61
4812	44
4816	50
4820	34
4824	46
4828	46
4832	35
4836	43
4840	44
4844	50
4848	36
4852	39
4856	47
4860	44
4864	41
4868	42
4872	40
4876	43
4880	35
4884	105
4888	128
4892	130
4896	99
4900	69
4904	35
4908	47
4912	45
4916	47
4920	46
4924	32
4928	37
4932	44
4936	37
4940	33
4944	48
4948	39
4952	46
4956	42
4960	46
4964	42
4968	46
4972	44
4976	50
4980	36
4984	35
4988	44
4992	42
4996	43
5000	44
5004	44
5008	37
5012	40
5016	42
5020	38
5024	42
5028	40
5032	38
5036	40
5040	48
5044	55
5048	34
5052	34
5056	34
5060	40
5064	41
5068	48
5072	141
5076	186
5080	145
5084	104
5088	72
5092	60
5096	43
5100	43
5104	41
5108	37
5112	30
5116	42
5120	50
5124	36
5128	37
5132	46
5136	35
5140	37
5144	41
5148	48
5152	39
5156	39
5160	41
5164	125
5168	199
5172	195
5176	143
5180	67
5184	53
5188	40
5192	31
5196	53
5200	39
5204	44
5208	39
5212	51
5216	35
5220	41
5224	41
5228	44
5232	38
5236	44
5240	43
5244	57
5248	37
5252	38
5256	45
5260	48
5264	46
5268	35
5272	44
5276	42
5280	39
5284	44
5288	39
5292	47
5296	35
5300	40
5304	46
5308	27
5312	40
5316	43
5320	47
5324	47
5328	45
5332	45
5336	41
5340	39
5344	47
5348	56
5352	180
5356	254
5360	200
5364	127
5368	76
5372	42
5376	49
5380	52
5384	39
5388	34
5392	41
5396	45
5400	50
5404	44
5408	41
5412	51
5416	46
5420	35
5424	43
5428	39
5432	42
5436	50
5440	44
5444	70
5448	113
5452	120
5456	91
5460	57
5464	45
5468	53
5472	38
5476	34
5480	53
5484	30
5488	40
5492	41
5496	37
5500	38
5504	40
5508	36
5512	46
5516	38
5520	36
5524	42
5528	43
5532	36
5536	73
5540	131
5544	177
5548	183
5552	75
5556	54
5560	34
5564	42
5568	40
5572	47
5576	47
5580	38
5584	41
5588	35
5592	30
5596	40
5600	36
5604	42
5608	34
5612	38
5616	36
5620	43
5624	37
5628	39
5632	106
5636	139
5640	118
5644	94
5648	53
5652	54
5656	48
5660	36
5664	47
5668	32
5672	38
5676	34
5680	41
5684	34
5688	44
5692	38
5696	34
5700	38
5704	37
5708	49
5712	30
5716	53
5720	40
5724	200
5728	406
5732	400
5736	298
5740	115
5744	80
5748	49
5752	48
5756	49
5760	53
5764	44
5768	39
5772	35
5776	42
5780	43
5784	29
5788	53
5792	38
5796	29
5800	36
5804	47
5808	33
5812	43
5816	73
5820	167
5824	195
5828	150
5832	92
5836	54
5840	45
5844	45
5848	41
5852	45
5856	29
5860	35
5864	32
5868	32
5872	38
5876	36
5880	43
5884	43
5888	32
5892	32
5896	38
5900	36
5904	33
5908	46
5912	58
5916	84
5920	70
5924	58
5928	40
5932	38
5936	37
5940	52
5944	51
5948	34
5952	49
5956	41
5960	40
5964	42
5968	44
5972	39
5976	30
5980	40
5984	41
5988	45
5992	40
5996	41
6000	43
6004	45
6008	48
6012	46
6016	50
6020	45
6024	44
6028	44
6032	39
6036	48
6040	46
6044	51
6048	39
6052	43
6056	33
6060	46
6064	35
6068	46
6072	40
6076	38
6080	40
6084	37
6088	36
6092	33
6096	41
6100	49
6104	38
6108	37
6112	44
6116	42
6120	38
6124	37
6128	42
6132	50
6136	52
6140	33
6144	50
6148	49
6152	37
6156	35
6160	42
6164	45
6168	40
6172	38
6176	37
6180	44
6184	34
6188	48
6192	36
6196	54
6200	56
6204	48
6208	50
6212	45
6216	37
6220	43
6224	44
6228	32
6232	31
6236	28
6240	33
6244	34
6248	39
6252	48
6256	48
6260	33
6264	51
6268	39
6272	29
6276	43
6280	37
6284	45
6288	29
6292	35
6296	47
6300	35
6304	33
6308	49
6312	36
6316	35
6320	33
6324	45
6328	42
6332	44
6336	42
6340	37
6344	46
6348	37
6352	40
6356	43
6360	42
6364	33
6368	37
6372	45
6376	46
6380	37
6384	49
6388	34
6392	41
6396	39
6400	34
6404	42
6408	45
6412	47
6416	38
6420	31
6424	34
6428	31
6432	39
6436	45
6440	47
6444	53
6448	39
6452	34
6456	36
6460	41
6464	33
6468	52
6472	35
6476	41
6480	47
6484	41
6488	40
6492	34
6496	38
6500	26
6504	40
6508	40
6512	46
6516	41
6520	44
6524	48
6528	37
6532	34
6536	41
6540	50
6544	34
6548	36
6552	36
6556	34
6560	37
6564	31
6568	28
6572	62
6576	33
6580	37
6584	38
6588	55
6592	37
6596	34
6600	26
6604	48
6608	42
6612	42
6616	40
6620	53
6624	88
6628	75
6632	76
6636	50
6640	33
6644	40
6648	45
6652	43
6656	53
6660	44
6664	56
6668	48
6672	40
6676	48
6680	30
6684	46
6688	34
6692	35
6696	40
6700	41
6704	33
6708	34
6712	92
6716	322
6720	382
6724	330
6728	167
6732	95
6736	48
6740	43
6744	44
6748	31
6752	47
6756	50
6760	45
6764	44
6768	43
6772	50
6776	46
6780	46
6784	40
6788	44
6792	38
6796	38
6800	39
6804	55
6808	639
6812	926
6816	912
6820	499
6824	190
6828	104
6832	60
6836	39
6840	39
6844	39
6848	61
6852	49
6856	41
6860	31
6864	41
6868	42
6872	31
6876	40
6880	36
6884	38
6888	45
6892	39
6896	32
6900	152
6904	288
6908	330
6912	252
6916	111
6920	54
6924	48
6928	38
6932	45
6936	38
6940	39
6944	42
6948	44
6952	47
6956	44
6960	54
6964	36
6968	32
6972	30
6976	34
6980	44
6984	39
6988	40
6992	72
6996	244
7000	280
7004	269
7008	136
7012	65
7016	27
7020	38
7024	35
7028	33
7032	45
7036	36
7040	45
7044	42
7048	35
7052	30
7056	37
7060	36
7064	46
7068	42
7072	34
7076	42
7080	38
7084	53
7088	220
7092	269
7096	309
7100	168
7104	87
7108	44
7112	38
7116	42
7120	26
7124	47
7128	43
7132	41
7136	36
7140	42
7144	51
7148	29
7152	39
7156	42
7160	47
7164	42
7168	32
7172	45
7176	31
7180	170
7184	314
7188	328
7192	295
7196	129
7200	60
7204	49
7208	38
7212	42
7216	45
7220	31
7224	44
7228	32
7232	40
7236	39
7240	41
7244	43
7248	35
7252	36
7256	39
7260	48
7264	35
7268	44
7272	38
7276	60
7280	52
7284	54
7288	46
7292	59
7296	38
7300	43
7304	42
7308	50
7312	40
7316	50
7320	39
7324	42
7328	37
7332	34
7336	48
7340	34
7344	37
7348	40
7352	44
7356	42
7360	50
7364	53
7368	238
7372	350
7376	357
7380	230
7384	98
7388	69
7392	42
7396	43
7400	35
7404	34
7408	43
7412	40
7416	27
7420	29
7424	34
7428	41
7432	35
7436	52
7440	46
7444	38
7448	42
7452	37
7456	34
7460	92
7464	160
7468	169
7472	122
7476	63
7480	46
7484	52
7488	46
7492	35
7496	55
7500	34
7504	41
7508	42
7512	44
7516	58
7520	40
7524	49
7528	49
7532	45
7536	43
7540	52
7544	35
7548	32
7552	30
7556	52
7560	58
7564	45
7568	42
7572	52
7576	35
7580	31
7584	43
7588	36
7592	41
7596	37
7600	41
7604	32
7608	44
7612	31
7616	45
7620	39
7624	46
7628	44
7632	45
7636	49
7640	41
7644	35
7648	183
7652	230
7656	238
7660	157
7664	75
7668	46
7672	45
7676	49
7680	43
7684	44
7688	44
7692	56
7696	107
7700	1153
7704	245633
7708	562325
7712	531616
7716	313761
7720	79543
7724	18095
7728	5881
7732	2101
7736	568
7740	610
7744	660
7748	550
7752	406
7756	130
7760	74
7764	56
7768	64
7772	50
7776	38
7780	34
7784	49
7788	50
7792	42
7796	39
7800	38
7804	36
7808	49
7812	31
7816	41
7820	50
7824	46
7828	42
7832	43
7836	74
7840	75
7844	86
7848	37
7852	45
7856	42
7860	33
7864	33
7868	35
7872	29
7876	40
7880	33
7884	34
7888	80
7892	268
7896	294
7900	273
7904	205
7908	99
7912	72
7916	35
7920	28
7924	40
7928	41
7932	46
7936	42
7940	41
7944	34
7948	28
7952	29
7956	29
7960	39
7964	35
7968	29
7972	33
7976	31
7980	31
7984	25
7988	48
7992	36
7996	25
8000	22
8004	29
8008	38
8012	43
8016	46
8020	69
8024	105
8028	116
8032	102
8036	65
8040	36
8044	39
8048	41
8052	40
8056	41
8060	43
8064	37
8068	31
8072	31
8076	43
8080	29
8084	33
8088	37
8092	44
8096	42
8100	30
8104	29
8108	33
8112	49
8116	176
8120	180
8124	152
8128	97
8132	43
8136	38
8140	45
8144	39
8148	35
8152	29
8156	31
8160	30
8164	32
8168	36
8172	42
8176	27
8180	30
8184	27
8188	31
8192	36
8196	30
8200	30
8204	35
8208	104
8212	144
8216	164
8220	115
8224	50
8228	41
8232	25
8236	29
8240	43
8244	34
8248	32
8252	25
8256	30
8260	31
8264	29
8268	32
8272	39
8276	23
8280	26
8284	25
8288	36
8292	39
8296	27
8300	59
8304	78
8308	88
8312	80
8316	75
8320	35
8324	34
8328	39
8332	32
8336	25
8340	35
8344	36
8348	44
8352	34
8356	37
8360	25
8364	31
8368	37
8372	38
8376	42
8380	38
8384	38
8388	31
8392	35
8396	48
8400	49
8404	62
8408	25
8412	37
8416	38
8420	29
8424	27
8428	36
8432	38
8436	30
8440	39
8444	34
8448	33
8452	32
8456	37
8460	35
8464	37
8468	33
8472	36
8476	34
8480	35
8484	33
8488	36
8492	36
8496	28
8500	30
8504	42
8508	35
8512	25
8516	35
8520	40
8524	37
8528	29
8532	35
8536	36
8540	42
8544	22
8548	32
8552	31
8556	33
8560	37
8564	42
8568	32
8572	40
8576	38
8580	40
8584	43
8588	44
8592	43
8596	35
8600	30
8604	37
8608	29
8612	36
8616	36
8620	27
8624	40
8628	38
8632	25
8636	30
8640	20
8644	36
8648	29
8652	23
8656	29
8660	39
8664	44
8668	29
8672	38
8676	70
8680	61
8684	73
8688	55
8692	41
8696	27
8700	27
8704	34
8708	30
8712	38
8716	32
8720	32
8724	31
8728	40
8732	23
8736	31
8740	27
8744	34
8748	38
8752	26
8756	22
8760	43
8764	46
8768	62
8772	100
8776	109
8780	78
8784	51
8788	30
8792	36
8796	41
8800	33
8804	25
8808	41
8812	29
8816	41
8820	35
8824	34
8828	33
8832	31
8836	34
8840	34
8844	32
8848	15
8852	27
8856	33
8860	48
8864	117
8868	115
8872	103
8876	57
8880	39
8884	37
8888	38
8892	47
8896	43
8900	32
8904	36
8908	31
8912	34
8916	33
8920	33
8924	22
8928	23
8932	33
8936	41
8940	27
8944	43
8948	32
8952	39
8956	103
8960	120
8964	110
8968	70
8972	45
8976	18
8980	34
8984	51
8988	32
8992	29
8996	24
9000	31
9004	41
9008	38
9012	37
9016	25
9020	27
9024	39
9028	32
9032	31
9036	41
9040	30
9044	36
9048	88
9052	120
9056	127
9060	87
9064	49
9068	36
9072	37
9076	31
9080	30
9084	32
9088	32
9092	34
9096	24
9100	30
9104	28
9108	35
9112	45
9116	39
9120	27
9124	30
9128	33
9132	34
9136	34
9140	50
9144	115
9148	134
9152	100
9156	78
9160	41
9164	33
9168	35
9172	38
9176	29
9180	38
9184	32
9188	41
9192	33
9196	35
9200	38
9204	23
9208	38
9212	31
9216	33
9220	32
9224	27
9228	34
9232	37
9236	94
9240	122
9244	127
9248	77
9252	46
9256	38
9260	32
9264	32
9268	37
9272	32
9276	33
9280	34
9284	28
9288	29
9292	29
9296	29
9300	33
9304	43
9308	23
9312	28
9316	35
9320	34
9324	32
9328	80
9332	105
9336	109
9340	110
9344	43
9348	32
9352	31
9356	32
9360	45
9364	36
9368	32
9372	31
9376	38
9380	34
9384	37
9388	30
9392	29
9396	33
9400	34
9404	30
9408	26
9412	32
9416	31
9420	51
9424	102
9428	127
9432	83
9436	69
9440	42
9444	35
9448	29
9452	31
9456	39
9460	25
9464	37
9468	36
9472	29
9476	30
9480	22
9484	22
9488	37
9492	33
9496	26
9500	36
9504	28
9508	20
9512	38
9516	106
9520	118
9524	105
9528	68
9532	46
9536	35
9540	45
9544	36
9548	30
9552	32
9556	33
9560	30
9564	29
9568	35
9572	33
9576	34
9580	33
9584	32
9588	31
9592	33
9596	37
9600	37
9604	40
9608	63
9612	122
9616	138
9620	92
9624	54
9628	41
9632	39
9636	28
9640	38
9644	26
9648	40
9652	25
9656	32
9660	39
9664	33
9668	34
9672	37
9676	24
9680	38
9684	37
9688	30
9692	36
9696	22
9700	49
9704	113
9708	105
9712	102
9716	67
9720	39
9724	30
9728	40
9732	35
9736	31
9740	32
9744	21
9748	33
9752	29
9756	37
9760	27
9764	34
9768	34
9772	30
9776	27
9780	33
9784	41
9788	41
9792	46
9796	102
9800	133
9804	135
9808	93
9812	53
9816	39
9820	29
9824	39
9828	27
9832	35
9836	24
9840	40
9844	31
9848	39
9852	32
9856	33
9860	32
9864	36
9868	39
9872	38
9876	22
9880	42
9884	35
9888	77
9892	110
9896	139
9900	93
9904	69
9908	37
9912	34
9916	28
9920	51
9924	31
9928	29
9932	30
9936	29
9940	32
9944	32
9948	32
9952	29
9956	29
9960	30
9964	32
9968	28
9972	32
9976	32
9980	64
9984	94
9988	99
9992	109
9996	49
10000	42
10004	34
10008	32
10012	31
10016	44
10020	27
10024	31
10028	32
10032	26
10036	36
10040	37
10044	30
10048	26
10052	44
10056	44
10060	38
10064	41
10068	23
10072	43
10076	82
10080	83
10084	88
10088	68
10092	39
10096	29
10100	37
10104	37
10108	37
10112	42
10116	25
10120	33
10124	27
10128	40
10132	22
10136	26
10140	29
10144	29
10148	32
10152	29
10156	36
10160	29
10164	50
10168	51
10172	54
10176	68
10180	63
10184	53
10188	37
10192	33
10196	32
10200	34
10204	29
10208	33
10212	39
10216	32
10220	27
10224	30
10228	41
10232	41
10236	28
10240	33
10244	29
10248	39
10252	45
10256	28
10260	38
10264	43
10268	45
10272	51
10276	34
10280	38
10284	30
10288	25
10292	28
10296	37
10300	36
10304	36
10308	33
10312	32
10316	23
10320	31
10324	34
10328	33
10332	39
10336	40
10340	28
10344	34
10348	43
10352	37
10356	43
10360	21
10364	22
10368	37
10372	28
10376	34
10380	26
10384	23
10388	33
10392	38
10396	22
10400	27
10404	34
10408	30
10412	21
10416	45
10420	25
10424	30
10428	34
10432	22
10436	27
10440	33
10444	32
10448	45
10452	47
10456	37
10460	51
10464	36
10468	30
10472	20
10476	28
10480	27
10484	22
10488	37
10492	35
10496	36
10500	35
10504	39
10508	32
10512	26
10516	31
10520	42
10524	27
10528	36
10532	38
10536	31
10540	45
10544	97
10548	96
10552	74
10556	52
10560	41
10564	38
10568	32
10572	29
10576	45
10580	35
10584	45
10588	35
10592	31
10596	47
10600	25
10604	32
10608	26
10612	26
10616	32
10620	25
10624	31
10628	32
10632	26
10636	111
10640	133
10644	134
10648	81
10652	46
10656	45
10660	39
10664	34
10668	23
10672	45
10676	29
10680	23
10684	38
10688	28
10692	43
10696	32
10700	28
10704	40
10708	25
10712	32
10716	34
10720	24
10724	32
10728	87
10732	135
10736	150
10740	113
10744	73
10748	32
10752	40
10756	31
10760	49
10764	33
10768	40
10772	33
10776	27
10780	16
10784	35
10788	39
10792	31
10796	34
10800	33
10804	27
10808	40
10812	29
10816	21
10820	39
10824	87
10828	88
10832	87
10836	58
10840	35
10844	35
10848	35
10852	33
10856	18
10860	43
10864	37
10868	35
10872	28
10876	33
10880	23
10884	25
10888	25
10892	31
10896	33
10900	28
10904	31
10908	30
10912	25
10916	39
10920	35
10924	28
10928	36
10932	29
10936	42
10940	32
10944	32
10948	35
10952	27
10956	31
10960	31
10964	31
10968	31
10972	31
10976	35
10980	32
10984	25
10988	29
10992	32
10996	27
11000	27
11004	40
11008	42
11012	58
11016	78
11020	53
11024	48
11028	37
11032	36
11036	30
11040	32
11044	38
11048	42
11052	37
11056	29
11060	32
11064	34
11068	33
11072	37
11076	21
11080	20
11084	33
11088	26
11092	37
11096	24
11100	58
11104	125
11108	140
11112	120
11116	74
11120	42
11124	33
11128	27
11132	29
11136	33
11140	40
11144	44
11148	33
11152	36
11156	29
11160	19
11164	32
11168	37
11172	37
11176	28
11180	27
11184	29
11188	33
11192	47
11196	106
11200	135
11204	131
11208	75
11212	31
11216	44
11220	30
11224	28
11228	41
11232	40
11236	21
11240	40
11244	38
11248	34
11252	36
11256	35
11260	33
11264	29
11268	27
11272	40
11276	31
11280	38
11284	31
11288	29
11292	25
11296	38
11300	38
11304	26
11308	46
11312	35
11316	40
11320	37
11324	23
11328	21
11332	30
11336	41
11340	35
11344	34
11348	38
11352	32
11356	35
11360	38
